32787;149.134.152.0;24;1:05:41;1554080796;1554084737;['32787', '48075', '48075', '48075'];0
32787;155.47.161.0;24;7:15:48;1554337007;1554363155;['32787', '14325'];0
32787;64.30.224.0;23;0:00:30;1554365643;1554365673;['32787', '6623'];0
32787;131.109.124.0;24;2 days, 12:30:31;1554387696;1554605527;['32787', '14325'];0
32787;161.2.0.0;16;0:00:30;1554458914;1554458944;['32787', '15914'];0
32787;141.160.28.0;24;1:15:03;1554469680;1554474183;['32787', '46163'];0
32787;2a02:cc4:2040::;42;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:2010::;48;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];2
32787;2a02:cc4:2002::;48;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:2001::;48;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:2000::;42;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];1
32787;2a02:cc4:2000::;48;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:208::;45;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:200::;45;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:2f40::;42;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:2f00::;42;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:2f8::;45;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:2f0::;45;0:10:04;1554443132;1554443736;['6939', '45430', '131445'];0
32787;2a02:cc4:2040::;42;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:2010::;48;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];2
32787;2a02:cc4:2002::;48;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:2001::;48;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:2000::;42;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];1
32787;2a02:cc4:2000::;48;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:208::;45;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:200::;45;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:2f40::;42;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:2f00::;42;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:2f8::;45;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:2f0::;45;17:28:52;1554443747;1554506679;['6939', '28176', '28176', '28176', '28176', '28176'];0
32787;2a02:cc4:2040::;42;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:2010::;48;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];2
32787;2a02:cc4:2002::;48;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:2001::;48;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:2000::;42;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];1
32787;2a02:cc4:2000::;48;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:208::;45;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:200::;45;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:2f40::;42;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:2f00::;42;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:2f8::;45;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;2a02:cc4:2f0::;45;1 day, 9:13:55;1554506689;1554626324;['6939', '267458'];0
32787;158.106.224.0;21;0:22:50;1554517742;1554519112;['32787', '17023'];0
32787;207.189.46.0;24;21:24:56;1554528469;1554605565;['32787', '14325'];0
32787;204.63.41.0;24;0:09:34;1554567486;1554568060;['32787', '395615'];0
32787;155.140.252.0;22;0:01:03;1554593318;1554593381;['32787', '23653'];0
32787;155.140.252.0;22;0:00:30;1554593382;1554593412;['32787', '23653'];0
32787;155.140.252.0;22;1:46:37;1554593541;1554599938;['32787', '23653'];0
32787;204.135.12.0;22;0:09:25;1554596638;1554597203;['32787', '7726'];0
32787;170.170.128.0;18;0:00:30;1554604646;1554604676;['32787', '7726'];0
32787;45.195.138.0;24;0:00:30;1554654462;1554654492;['32787', '135596', '135596'];0
32787;45.195.138.0;24;1:22:48;1554654515;1554659483;['32787', '135596', '135596'];0
32787;45.195.138.0;24;0:26:39;1554659526;1554661125;['32787', '135596', '135596', '135596'];0
